Name,Twitter Handle,Total Tweets,Total Retweets,Total followings,Total Followers,User Id,User Verified,User Location,Date of tweet,Tweet id,Tweet Text,Tweet Retweet Status,Tweet Reply To Id
joe ashley,blackdisney1,3482,0,386,62,257845303,FALSE,,07-04-16 7:56,7.17984E+17,@realDonaldTrump if I was trump Id make commercials of lying ted mocking new York values He cant come NYC now kissing ass,FALSE,25073877
Brett David,airbud94,2452,5224,579,211,1670758285,FALSE,,07-04-16 7:56,7.17984E+17,RT @realDonaldTrump Unbelievable evening Just made a speech in front 17000 amazing New Yorkers in Bethpage Long Island great to be h,FALSE,
Sherry,Bamac1318,15303,0,237,336,2202073466,FALSE,USA ,07-04-16 7:56,7.17984E+17,@dougstafford @realDonaldTrump There is proof #LyingTed paid #CarlyFiorina it should be investigated I dont know anytime in history one,FALSE,224097503
dan,danielc2010,26190,5224,156,461,109623426,FALSE,,07-04-16 7:56,7.17984E+17,RT @realDonaldTrump Unbelievable evening Just made a speech in front 17000 amazing New Yorkers in Bethpage Long Island great to be h,FALSE,
D. Neil McKay,dneilmckay,24085,1,2136,1686,1533143322,FALSE,Around the Anglosphere,07-04-16 7:56,7.17984E+17,RT @ImFarToTheRight These people who have Trump/Cruz ticket in their Bios must be high @realDonaldTrump has alienated @tedcruz past the,FALSE,
Lnilsson,lnprm17,9139,14,136,139,3095675223,FALSE,,07-04-16 7:56,7.17984E+17,RT @DianeHauschildt @GiocondoPat @DanScavino @realDonaldTrump Trump got 6 Delegates from WIWell TAKE THEM/We All Know It was a FRAUD B,FALSE,
dan,danielc2010,26190,2971,156,461,109623426,FALSE,,07-04-16 7:56,7.17984E+17,RT @realDonaldTrump #MakeAmericaGreatAgain #Trump2016 https//tco/hjygbNsxee,FALSE,
nanah,atestafyr,163059,0,9182,8426,502743360,FALSE,USA,07-04-16 7:56,7.17984E+17,How the Republican Partys Founders Defeated XenophobiaWhat has Happened to it since@realDonaldTrump#Trumphttps//tco/W81VzvN2H0,FALSE,
Healing Inspirations,RisingSign,63788,6,54927,49951,795475314,FALSE,,07-04-16 7:56,7.17984E+17,If @realDonaldTrump becomes president he will make great deals to make himself wealthier at the expense of our unions #NeverTrump,FALSE,
Randal Z,RandalZ,3231,0,505,387,3149065176,FALSE,México,07-04-16 7:56,7.17984E+17,#HillarySoQualified she wanted a Wall before @realDonaldTrump didhttps//tco/StBGn5zN3e,FALSE,
bubba morgan,bigbubbamog,2679,371,22,93,7.00049E+17,FALSE,,07-04-16 7:56,7.17984E+17,RT @DiamondandSilk @MichaelCohen212 keep doing your thing @realDonaldTrump is presidential He knows what hes doing and he knows how,FALSE,
bubba morgan,bigbubbamog,2679,324,22,93,7.00049E+17,FALSE,,07-04-16 7:56,7.17984E+17,RT @DiamondandSilk @MichaelCohen212 thanks for keeping the media straight about @realDonaldTrump because they have been getting it twiste,FALSE,
clivejw,JA450W,2353,0,140,92,758991192,FALSE,,07-04-16 7:56,7.17984E+17,Heres a song for @realdonaldtrump &amp @SenTedCruz Woody Guthrie All You Fascists Bound To Losehttps//tco/Ebvn5RernJ #dumptrump #losecruz,FALSE,
Cathy,CatherineZink1,1724,0,62,107,465358244,FALSE,,07-04-16 7:56,7.17984E+17,@AngelaBianca12 @RogerJStoneJr @realDonaldTrump What is Rogers advice,FALSE,3305977777
Trump Revolution,organic2016,41814,0,2084,1794,4826912636,FALSE,Orange County Ca. ,07-04-16 7:56,7.17984E+17,@ExposeHillary @DeniseG0701 @Stewartjulie94J @TeamTrumpAZ @jimib007 @AbeFreshly @realDonaldTrump https//tco/4MUqxfltOj,FALSE,430280342
bubba morgan,bigbubbamog,2679,305,22,93,7.00049E+17,FALSE,,07-04-16 7:56,7.17984E+17,RT @DiamondandSilk @realDonaldTrump giving a great speech at the Rally in New York @DiamondandSilk loves that he Never Wavers and Never,FALSE,
roger,rogerthatone,28852,0,1116,1495,191644189,FALSE,hampton roads area VA,07-04-16 7:56,7.17984E+17,@FoxNews @ericbolling @realDonaldTrump Used to love watching you on Sat morning but this is well insulting u know how it works,FALSE,1367531
Tim Gradous,tgradous,266462,44,28741,29429,1372786812,FALSE,Home of MASTERS ⛳️,07-04-16 7:56,7.17984E+17,RT @realDenaldTrump I wasnt scheduled to be on @oreillyfactor Pure fiction I was told I might be asked POLICY QsThats how I lost Wisco,FALSE,
GPSvman,GPSvman,723,0,51,17,3316977828,FALSE,,07-04-16 7:56,7.17984E+17,@realDonaldTrump your campagin needs big boy overhaul to win general election go out and hire best youncan get to consult &amp plan strategy,FALSE,3316977828
josephine ciculli,dosey30,2968,653,144,101,218362445,FALSE,,07-04-16 7:56,7.17984E+17,RT @NeilTurner_ @realDonaldTrump The media would never say this https//tco/EZ4qpjOCIz,FALSE,
HOSAM ISMAIL,hosam77hosam,1253,0,192,73,1451607260,FALSE,الرياض,07-04-16 7:55,7.17984E+17, # @realDonaldTrump https//tco/DzloYVnjB3,FALSE,
Laura,McLonergan,26283,3,2221,2499,3267262818,FALSE,,07-04-16 7:55,7.17984E+17,RT @SenatorRonbo @realDonaldTrump @McLonergan One of my favorite moments in Bethpage was when they were playing #Winning http,FALSE,
Laura WilsonGallery,LauraWilsonGal,8262,4,547,312,223896073,FALSE,"Southold, NY",07-04-16 7:55,7.17984E+17,RT @VickyBrush WTH @risetoflyy @Reince @realDonaldTrump @MichaelCohen212 @CLewandowski_ @DanScavino @JudgeJeanine @RogerJStoneJr https,FALSE,
thezan (Augustine),jaugustin9,13605,5,1077,607,4428005714,FALSE,United States,07-04-16 7:55,7.17984E+17,RT @michlee310910 @CleatEliteAnfro @chriskyleband @GwenLCummings they are homeless &amp fined That makes no sense do people give care We ne,FALSE,
Barbarossa Bishop,BishopNorcalsav,1953,15,47,99,7.13491E+17,FALSE,United States,07-04-16 7:55,7.17984E+17,RT @Maxinerunner @realDonaldTrump NewYorkValues #TrumpTrain17000 strong in our home state of NEW YORK#Trump2016 #MAGA https,FALSE,
bubba morgan,bigbubbamog,2679,782,22,93,7.00049E+17,FALSE,,07-04-16 7:55,7.17984E+17,RT @DiamondandSilk A @realDonaldTrump Rally is the Greatest Paid Agitators Showing up 2 B Disruptive Hes not even President yet &amp hes,FALSE,
Adalee Beminster,lakydedotire,203,8482,616,19,1640861460,FALSE,USA,07-04-16 7:55,7.17984E+17,RT @realDonaldTrump I have proven to be far more correct about terrorism than anybody and its not even close Hopefully AZ and UT will b,FALSE,
Enock Adusei,EnockAdusei2,6216,29,125,194,2302456032,FALSE,"Ashanti, Ghana",07-04-16 7:55,7.17984E+17,RT @FoxNews @IngrahamAngle @realDonaldTrump cant just go in there &amphope his brand &amp his name takes him across the finish line He h,FALSE,
lee brown,leebrown1321,12870,1020,2653,1279,890996400,FALSE,,07-04-16 7:55,7.17984E+17,RT @tedcruz @realDonaldTrump has supported Democrat politicians who have made it difficult for average Americans to get aheadhttps//t,FALSE,
bubba morgan,bigbubbamog,2679,423,22,93,7.00049E+17,FALSE,,07-04-16 7:55,7.17984E+17,RT @DiamondandSilk Finally We will have a President @realDonaldTrump that will put America &amp Americans first #AlwaysTrump #Stump4Tru,FALSE,
♥Simone♥,1LuckyLady_,36516,2,2624,3246,53704876,FALSE,Some More Of Your Buisness,07-04-16 7:55,7.17984E+17,RT @chriskyleband @AliceEngle3 @trumpemall @realDonaldTrump @GOP @KatrinaPierson @1LuckyLady_ GOP Gave it AWAY NEVER Again https//tc,FALSE,
Drew Hanson,johnnyreb1864,390507,164,6562,7199,583122991,FALSE,,07-04-16 7:55,7.17984E+17,RT @RogerJStoneJr #CNN finally admits I renounced violence in delegate protests #YUGE #StopTheSteal from @realDonaldTrump July 1821 https,FALSE,
Jaeon Jones,jaeon_jon,276,11,102,86,4153386676,FALSE,༼ つ ◕_◕ ༽つ,07-04-16 7:55,7.17984E+17,RT @Y0urDrugDealer @realDonaldTrump gay,FALSE,
Panetta,panetta_john,551,12,442,142,7.05493E+17,FALSE,,07-04-16 7:55,7.17984E+17,RT @bfraser747 @realDonaldTrump #Trump2016 #NewYorkValues #MakeAmericaGreatAgain https//tco/IDhO77kBLD,FALSE,
Marsha Davis,davis_levin,8555,636,1177,661,827214126,FALSE,,07-04-16 7:55,7.17984E+17,RT @umpire43 @realDonaldTrump I hope you are aware of this I was 5 feet from Priebus when he said Use the diebold program in NY to keep,FALSE,
Jaeon Jones,jaeon_jon,276,13,102,86,4153386676,FALSE,༼ つ ◕_◕ ༽つ,07-04-16 7:55,7.17984E+17,RT @Ianasmermaid @realDonaldTrump im not voting for u,FALSE,
Suzanne Sheffield,ussheffield,5540,0,1651,1211,244468648,FALSE,"Holly Springs, NC",07-04-16 7:55,7.17984E+17,#NYPrimary voters @realDonaldTrump is the real deal He loves this country and will #MakeAmericaGreatAgain #Trump https//tco/EGVD3D5Zm8,FALSE,
Mike Cole,Michael_D_Cole,5727,3070,1404,1493,19618550,FALSE,"Charlotte, NC ",07-04-16 7:55,7.17984E+17,RT @realDonaldTrump Wow @Politico is in total disarray with almost everybody quitting Goodnews bad dishonest journalists https//,FALSE,
Valentina I❤NY,_RealValentina_,993,0,1681,1185,7.07776E+17,FALSE,,07-04-16 7:55,7.17984E+17,@elliot_kelsch Thank you Im ready We wont back down or give up until GOPe gives the nomination to the winner @RealDonaldTrump #NYValues,FALSE,4903798823
Chris,cmtrill,166,0,68,43,4887505102,FALSE,California,07-04-16 7:55,7.17984E+17,If @realDonaldTrump was president would you move to,FALSE,
Vicky ☆F❤R☆ Trump,VickyBrush,29998,6,2194,13118,54159671,FALSE,"Originally from San Jose, CA",07-04-16 7:55,7.17984E+17,RT @WhiteJacketPink @rollingitout @realDonaldTrump @DanScavino Im a woman Im educated AND I love TRUMP ,FALSE,
Halmet.Ebrahim,halmet_ebrahim,107,2971,143,60,7.12329E+17,FALSE,"Kildare, Ireland",07-04-16 7:55,7.17984E+17,RT @realDonaldTrump #MakeAmericaGreatAgain #Trump2016 https//tco/hjygbNsxee,FALSE,
dan,danielc2010,26190,72,156,461,109623426,FALSE,,07-04-16 7:55,7.17984E+17,RT @joehos18 The problem we have is @realDonaldTrump supporters dont support each other When a supporter tweets something there should b,FALSE,
✯ TRUMP ✯ TRUMP ✯,socialnetworkng,6322,0,131,420,68887789,FALSE,United States,07-04-16 7:55,7.17984E+17,67 Reasons NOT to vote for @SenTedCruz @tedcruz real faith in @realDonaldTrump #Trump2016 https//tco/RGATQUGzDa https//tco/5GrWxuQW9N,FALSE,
Trump Revolution,organic2016,41814,0,2084,1794,4826912636,FALSE,Orange County Ca. ,07-04-16 7:55,7.17984E+17,@ExposeHillary @DeniseG0701 @Stewartjulie94J @TeamTrumpAZ @jimib007 @AbeFreshly @realDonaldTrump,FALSE,430280342
The Truth Is ...,LibertySeeds,343954,0,12012,11721,25002819,FALSE,Belly o' the beast,07-04-16 7:55,7.17984E+17,As far as I can tell theres probably no greater friend to law enforcement and police than @realDonaldTrump #MAGA @JohnFeehery,FALSE,
njmike319,NJMike319,347528,48,1001,2600,1524857611,FALSE,Jersey Baby!,07-04-16 7:55,7.17984E+17,RT @FoxNewsInsider WATCH@THEHermanCain Rebuts Claim @realDonaldTrump Running Segregated Campaign @megynkelly https//tco/qXrW5uXz1y ht,FALSE,
Debra Pressley,debra_thp1132,3279,63,677,490,857370560,FALSE,TN,07-04-16 7:55,7.17984E+17,RT @healthandcents @realDonaldTrump gets it #NewYorkValues brought us out of the rubble of 911#NeverForget#Trump2016#NY #PA ht,FALSE,
Patriot Visions,TheSleepingPrez,1406,0,91,18,1351137810,FALSE,"Missouri, USA",07-04-16 7:55,7.17984E+17,The @realDonaldTrump is flushing evil doers into the open Take names notes &amp pictures Know &amp remember the real enemies #Truth #TeaParty,FALSE,
pat.rod,rodilosso_patty,39226,56,719,791,3435638633,FALSE,,07-04-16 7:55,7.17984E+17,RT @ChestnutPrince @HillaryClinton Blames @realDonaldTrump For ISIS She Createdhttps//tco/1WojalSHJZ#Trump2016 #Hillary4Prison2016 ht,FALSE,
Mike Cole,Michael_D_Cole,5727,5224,1404,1493,19618550,FALSE,"Charlotte, NC ",07-04-16 7:55,7.17984E+17,RT @realDonaldTrump Unbelievable evening Just made a speech in front 17000 amazing New Yorkers in Bethpage Long Island great to be h,FALSE,
Muriel Katz,MJkatzTheWriter,11061,65,795,495,41344876,FALSE,"Florida, U.S.A.",07-04-16 7:54,7.17984E+17,RT @sandyleevincent @realDonaldTrump New York is on the Trump Train https//tco/cfvZOdkXRa,FALSE,
Juan manuel sanchez,Juanbilbo7,2439,0,626,346,1880877164,FALSE,Bilbao,07-04-16 7:54,7.17984E+17,La humanidad contraataca a #Trump @realDonaldTrump nete ya a la carta abierta que est dando la vuelta al mundo https//tco/FDroqM0Roe,FALSE,
Sissy,SissyShifflett,6514,6,341,298,7.0993E+17,FALSE,,07-04-16 7:54,7.17984E+17,RT @risetoflyy @Reince @georgesoros @MichaelCohen212 @realDonaldTrump REINCE GEORGE WTF FRAUD YOU WILL ROT IN JAIL https//tc,FALSE,
Carol,carolannzito,1090,2971,38,48,4851457765,FALSE,,07-04-16 7:54,7.17984E+17,RT @realDonaldTrump #MakeAmericaGreatAgain #Trump2016 https//tco/hjygbNsxee,FALSE,
Vicky ☆F❤R☆ Trump,VickyBrush,29998,1,2194,13118,54159671,FALSE,"Originally from San Jose, CA",07-04-16 7:54,7.17984E+17,@rollingitout @RosieR1949 @realDonaldTrump @DanScavino https//tco/s991tLHYZG,FALSE,7.04119E+17
NormanDeArmond,NormanDeArmond,101954,164,6777,6240,539721796,FALSE,"Palm Springs, Calif",07-04-16 7:54,7.17984E+17,RT @RogerJStoneJr #CNN finally admits I renounced violence in delegate protests #YUGE #StopTheSteal from @realDonaldTrump July 1821 https,FALSE,
Vince Burns,vinnyb66,31214,1,1243,1077,359924394,FALSE,Newcastle Australia,07-04-16 7:54,7.17984E+17,RT @JustJen64 #PanamaPapers Hey @realDonaldTrump I think we should LOCK UP ALL RICH PEOPLE until we can work out what the hell is going on,FALSE,
talkingstraight,coffee6666,5945,0,232,123,1163288148,FALSE,United States,07-04-16 7:54,7.17984E+17,@krystalball @realDonaldTrump this is one of the reasons U got fired Stupid comments Delusional comments,FALSE,21862217
John Tomas,JohnTom68918151,15074,0,507,466,1177792646,FALSE,,07-04-16 7:54,7.17984E+17,@lisabailey2014 @Happy2BMom1 @Trumpistheman @realDonaldTrump @davidiansimpso3 Fucktard Trumpbot,FALSE,3332221810
Trump Revolution,organic2016,41814,25,2084,1794,4826912636,FALSE,Orange County Ca. ,07-04-16 7:54,7.17984E+17,RT @bigop1 @realDonaldTrump @seanhannity @FoxNews @MELANIATRUMP https//tco/7gUOj6Lr5R,FALSE,
Laura,McLonergan,26283,65,2221,2499,3267262818,FALSE,,07-04-16 7:54,7.17984E+17,RT @sandyleevincent @realDonaldTrump New York is on the Trump Train https//tco/cfvZOdkXRa,FALSE,
藤井  雅順,2bb7s9SFSfpmXBS,174,0,110,154,2857171560,FALSE,,07-04-16 7:54,7.17984E+17,@realDonaldTrump It is speculation of Mr Trump that trying to America to fascism nation interesting https//tco/t0K8MTCHP7,FALSE,25073877
Schtang,Schtang,28274,0,1279,1784,60866631,FALSE,Sydney Australia,07-04-16 7:54,7.17984E+17,Lisa Simpson is by far the best candidate to become President of the USA #USPOL @BarackObama @realDonaldTrump #auspol,FALSE,
pat.rod,rodilosso_patty,39226,1,719,791,3435638633,FALSE,,07-04-16 7:54,7.17984E+17,RT @ArRuple @lderdr1 @realDonaldTrump Islam is synonymous with terror,FALSE,
Every Trump Donor,EveryTrumpDonor,3793,0,3,139,4428601403,FALSE,,07-04-16 7:54,7.17984E+17,Im Paul Saunders I gave 1000 to @realDonaldTrump I live in Singer Island FL I work as a Chairman &amp CEO at James River Capital Corp,FALSE,
Barbarossa Bishop,BishopNorcalsav,1953,2971,47,99,7.13491E+17,FALSE,United States,07-04-16 7:54,7.17984E+17,RT @realDonaldTrump #MakeAmericaGreatAgain #Trump2016 https//tco/hjygbNsxee,FALSE,
Laura,McLonergan,26283,0,2221,2499,3267262818,FALSE,,07-04-16 7:54,7.17984E+17,@sandyleevincent @realDonaldTrump If this gentleman is not under a modeling contract Mr Trump please say Youre hired #Trump2016,FALSE,936858992
Norm,NormanDMuelle,2982,82,235,152,7.03405E+17,FALSE,,07-04-16 7:54,7.17984E+17,RT @trump_world BREAKING Trump support among women as strong as ever @realDonaldTrump #MakeAmericaGreatAgain https//tco/O0KeRXoYrt,FALSE,
Nick Cannizzaro,USMC_SemperFi95,493,7376,120,31,1120554750,FALSE,,07-04-16 7:54,7.17984E+17,RT @realDonaldTrump MAKE AMERICA GREAT AGAINhttps//tco/iiXHgM7aA2,FALSE,
Muriel Katz,MJkatzTheWriter,11061,11,795,495,41344876,FALSE,"Florida, U.S.A.",07-04-16 7:54,7.17984E+17,RT @KLSouth #Trump Employs More FEMALE Executives Than Male #WomenForTrump #WIPrimary @realDonaldTrump https//tco/UVwjo2bQSn via @immi,FALSE,
#No Cruz #Trump2016,youniquestylist,5715,2971,3485,3119,7108202,FALSE,"Nashville ,Tennessee",07-04-16 7:54,7.17984E+17,RT @realDonaldTrump #MakeAmericaGreatAgain #Trump2016 https//tco/hjygbNsxee,FALSE,
GPSvman,GPSvman,723,0,51,17,3316977828,FALSE,,07-04-16 7:54,7.17984E+17,@realDonaldTrump bill likes u has given u sage advice which youve largely ignored listen to him &amp your family more youd b better off,FALSE,3316977828
Bren Clark,___RBEN_,73,2971,83,13,2263092109,FALSE,New York City,07-04-16 7:54,7.17984E+17,RT @realDonaldTrump #MakeAmericaGreatAgain #Trump2016 https//tco/hjygbNsxee,FALSE,
Trinity,trinity031162,4,0,73,6,4712636588,FALSE,,07-04-16 7:54,7.17984E+17,@BarackObama from @trinity031162 Bring on the Clowns Out walks @realDonaldTrump,FALSE,813286
Alpine,alpine1290,5051,0,218,144,102113010,FALSE,East Coast,07-04-16 7:54,7.17984E+17,@realDonaldTrump this quote suites u God protect me from my friends I can protect my self from my enemies#presidentialelection,FALSE,25073877
josephnDebbieEdwards,THETINMAN1971,20286,242,1111,801,807446946,FALSE,"Susanville,ca",07-04-16 7:54,7.17984E+17,RT @Trumptbird It takes all kinds of people to make America great again &amp nobody can TRUMP that #TrumpTownHall @realDonaldTrump https/,FALSE,
Contessa JenRed,JustJen64,80760,1,622,3158,377891222,FALSE,,07-04-16 7:54,7.17984E+17,#PanamaPapers Hey @realDonaldTrump I think we should LOCK UP ALL RICH PEOPLE until we can work out what the hell is going on,FALSE,
Jerry Morton,JerryMorton,6179,33,4991,1705,442477682,FALSE,"Florida, USA",07-04-16 7:54,7.17984E+17,RT @TheDonaldNews You concerned GOP will create rules if @realDonaldTrump falls short w/ most delegates b4 convention so he will lose,FALSE,
Steph,beaglebabe48,8184,3,1334,950,409735484,FALSE,"Kansas, USA",07-04-16 7:54,7.17984E+17,RT @KayAdamsB @realDonaldTrump @DonaldJTrumpJr @EricTrump Tending Donald Trump w/ 213000 tweets#TrumpArmy #WomenForTrump https//,FALSE,
CamillaArthurCasting,CamillaArthur,3391,2,656,1089,77434399,FALSE,London,07-04-16 7:54,7.17984E+17,Humanity strikes back @realDonaldTrump Join #WorldToTrump open letter thats sweeping the planet #Trump https//tco/RElWItpHwG,FALSE,
Carol,carolannzito,1090,5224,38,48,4851457765,FALSE,,07-04-16 7:54,7.17984E+17,RT @realDonaldTrump Unbelievable evening Just made a speech in front 17000 amazing New Yorkers in Bethpage Long Island great to be h,FALSE,
John Kastner,KastnerJohn,776,0,16,10,290665622,FALSE,"Albemarle, NC",07-04-16 7:54,7.17984E+17,@realDonaldTrump @oreillyfactor is an underachieving actor Dont fall for his bullshit,FALSE,25073877
Michael Harvill,MichaelHarvill,101,0,1528,428,2242155847,FALSE,"San Antonio, Texas ",07-04-16 7:54,7.17984E+17,https//tco/T1Y0RCqLs9 @realDonaldTrump @DonaldJTrumpJr @EricTrump @IvankaTrump @LaraLeaTrump @foxandfriends @CNNPolitics @seanhannity,FALSE,
LAURIE,sunshinelaurie,2005,12,33,39,25121822,FALSE,,07-04-16 7:54,7.17984E+17,RT @Bikers4Trump Give Beth Chapman a Follow &amp #RETWEET @MrsdogC supports @realDonaldTrump #Bikers4Trump https//tco/AGuHKGJgJa https//t,FALSE,
Don,slanderman,440,33,39,40,25629039,FALSE,,07-04-16 7:54,7.17984E+17,RT @TheDonaldNews You concerned GOP will create rules if @realDonaldTrump falls short w/ most delegates b4 convention so he will lose,FALSE,
Joe Turner,JoeTurner212,20114,48,26606,24672,318044919,FALSE,,07-04-16 7:54,7.17984E+17,RT @FoxNewsInsider WATCH@THEHermanCain Rebuts Claim @realDonaldTrump Running Segregated Campaign @megynkelly https//tco/qXrW5uXz1y ht,FALSE,
藤井  雅順,2bb7s9SFSfpmXBS,174,0,110,154,2857171560,FALSE,,07-04-16 7:53,7.17984E+17,@realDonaldTrump It is speculation of Mr Trump that trying to America to fascism nation interesting https//tco/WZSl432bcy,FALSE,25073877
⚔Scott⚔,888Scott,116332,1,1483,1681,528646417,FALSE,Everywhere...,07-04-16 7:53,7.17984E+17,@DefendingtheUSA@realDonaldTrump Please watch &amp RThttps//tco/ZXoL4tLpPo,FALSE,
#BLACKS FOR TRUMP!!!,mtoneyshae,27990,82,550,1585,2858271148,FALSE,"Texas, USA",07-04-16 7:53,7.17984E+17,RT @trump_world BREAKING Trump support among women as strong as ever @realDonaldTrump #MakeAmericaGreatAgain https//tco/O0KeRXoYrt,FALSE,
Patricia L.Rivers,PatriciaLRiver2,9272,15,691,668,7.0555E+17,FALSE,"Texas, USA",07-04-16 7:53,7.17984E+17,RT @trump_world @realDonaldTrump My SuperPac The American People NOT FOR SALE Who owns your candidate #Trump2016 https//tco/yGHfzK,FALSE,
Darian Spivey,DarianSpivey,5381,0,488,172,90893250,FALSE,Under The Cherry Moon,07-04-16 7:53,7.17984E+17,Ohio could you please come pick up Governor #JohnKasich @JohnKasich @tedcruz @realDonaldTrump https//tco/lIRd5JzTJS,FALSE,
Mario Jukic,MarioJukic,685,0,198,56,739601580,FALSE,,07-04-16 7:53,7.17984E+17,Not President and @realDonaldTrump is already creating jobs https//tco/mefxdb9U2c,FALSE,
Take Back Our Media,TakeOurMedia,3495,2971,14401,14759,786230298,FALSE,ABCCBSNBC: Obama's accomplice,07-04-16 7:53,7.17984E+17,RT @realDonaldTrump #MakeAmericaGreatAgain #Trump2016 https//tco/hjygbNsxee,FALSE,
Luis Vega Domingo,LuisVegaDomingo,526,0,590,280,375318523,FALSE,,07-04-16 7:53,7.17984E+17,La humanidad contraataca a #Trump @realDonaldTrump nete ya a la carta abierta que est dando la vuelta al mundo https//tco/4WlZBWwQ1U,FALSE,
#BLACKS FOR TRUMP!!!,mtoneyshae,27990,19,550,1585,2858271148,FALSE,"Texas, USA",07-04-16 7:53,7.17984E+17,RT @trump_world @DanScavino My SuperPac The American People NOT FOR SALE Who owns your candidate @realDonaldTrump https//tco/,FALSE,
Les campbell,stefsdaddyc,7951,2,2002,991,1260657396,FALSE,,07-04-16 7:53,7.17984E+17,RT @JoeTurner212 Now @BernieSanders States The Obvious @HillaryClinton NOT Qualified 2 B @POTUS @WhiteHouse @realDonaldTrump @AP https,FALSE,
karen black,missus13,551,0,31,4,1167824676,FALSE,,07-04-16 7:53,7.17984E+17,@FoxNews @realDonaldTrump @tedcruz media GOP and candidates if home state shows this much love they are exposing your bias,FALSE,1367531
pat.rod,rodilosso_patty,39226,227,719,791,3435638633,FALSE,,07-04-16 7:53,7.17984E+17,RT @LouDobbs #LDTPoll Do you believe the @realDonaldTrump presidential campaign should be investing more in a ground game,FALSE,
Take Back Our Media,TakeOurMedia,3495,5224,14401,14759,786230298,FALSE,ABCCBSNBC: Obama's accomplice,07-04-16 7:53,7.17984E+17,RT @realDonaldTrump Unbelievable evening Just made a speech in front 17000 amazing New Yorkers in Bethpage Long Island great to be h,FALSE,
#BLACKS FOR TRUMP!!!,mtoneyshae,27990,19,550,1585,2858271148,FALSE,"Texas, USA",07-04-16 7:53,7.17984E+17,RT @trump_world @DanScavino My SuperPac The American People NOT FOR SALE Who owns your candidate @realDonaldTrump #Trump https/,FALSE,
Walter Callahan,WalterCallahan1,10665,8,1535,1002,4282439188,FALSE,"North Carolina, USA",07-04-16 7:53,7.17984E+17,RT @VickyBrush ps I AM voting 4 someone w/principles a term you obviously cant wrap your brain around @endres24 @realDonaldTrump https,FALSE,
Melinda Elohim,whitten_melinda,4370,313,1616,751,3038148793,FALSE,Photo gallery,07-04-16 7:53,7.17984E+17,RT @scottisbell_ I have officially decided that if the GOP screws @realDonaldTrump over I will be leaving the GOP for good Pls RT https/,FALSE,
#BLACKS FOR TRUMP!!!,mtoneyshae,27990,15,550,1585,2858271148,FALSE,"Texas, USA",07-04-16 7:53,7.17984E+17,RT @trump_world @realDonaldTrump My SuperPac The American People NOT FOR SALE Who owns your candidate #Trump2016 https//tco/yGHfzK,FALSE,
Kristine Fishel,Imafishtoo,534,20,63,37,2795948510,FALSE,"Marion, Iowa",07-04-16 7:53,7.17984E+17,RT @mavs_bigot @realDonaldTrump @oreillyfactor https//tco/SXPHVgmBTv,FALSE,
Take Back Our Media,TakeOurMedia,3495,2086,14401,14759,786230298,FALSE,ABCCBSNBC: Obama's accomplice,07-04-16 7:53,7.17984E+17,RT @realDonaldTrump I was not scheduled to be on the @oreillyfactor Pure fiction,FALSE,
Leigh Storz,LeighStorz,26355,440,7869,7312,39003445,FALSE,"Truckee, CA",07-04-16 7:53,7.17984E+17,RT @DanScavino @IvankaTrump introduces her father @realDonaldTrump at Grumman Studios in Bethpage Long Island #Trump2016 https//tco,FALSE,
Zna Trainer,ZnaTrainer,258268,2086,43919,44908,13817822,FALSE,,07-04-16 7:53,7.17984E+17,RT @realDonaldTrump I was not scheduled to be on the @oreillyfactor Pure fiction,FALSE,
Blinder,OlunaFlata,456,0,1876,914,177914655,FALSE,,07-04-16 7:53,7.17984E+17, @realDonaldTrump #Trump https//tco/IbdnPBXPSH,FALSE,
Rodney Graef,rtmas1102,13849,9,329,414,3591954738,FALSE,,07-04-16 7:53,7.17984E+17,RT @adjunctprofessr Heres to your New York visit Teddy@realDonaldTrump @harrisonchief https//tco/JdwfaPAXXj,FALSE,
Jerry Morton,JerryMorton,6179,631,4991,1705,442477682,FALSE,"Florida, USA",07-04-16 7:53,7.17984E+17,RT @vivelafra An Open Letter to FBI Director James Comey Regarding Election Fraud @FBI #Trump2016 @realDonaldTrump @DanScavino https//t,FALSE,
Macho Fury,HairyBrenndog,416,5224,56,21,2578228160,FALSE,"Brisbane, Australia",07-04-16 7:53,7.17984E+17,RT @realDonaldTrump Unbelievable evening Just made a speech in front 17000 amazing New Yorkers in Bethpage Long Island great to be h,FALSE,
✯ TRUMP ✯ TRUMP ✯,socialnetworkng,6322,0,131,420,68887789,FALSE,United States,07-04-16 7:53,7.17984E+17, make America Great Again with the @realDonaldTrump all aboard the #TrumpTrain #Trump2016 https//tco/SsMJfwHIf1,FALSE,
Zna Trainer,ZnaTrainer,258268,5224,43919,44908,13817822,FALSE,,07-04-16 7:53,7.17984E+17,RT @realDonaldTrump Unbelievable evening Just made a speech in front 17000 amazing New Yorkers in Bethpage Long Island great to be h,FALSE,
Christine Gibson,HealthyHappySen,169,0,371,124,4836271652,FALSE,,07-04-16 7:53,7.17984E+17,@realDonaldTrump So glad our Lord has your back giving you such strength to persevere Blessings Mr Trump,FALSE,25073877
jordanian4trump,fadinemry,7496,55,145,268,1471320372,FALSE,,07-04-16 7:53,7.17984E+17,RT @chriskyleband #WisconsinPrimary DO We have to RERegister Independent @realDonaldTrump @GOP @KatrinaPierson @1LuckyLady_ https//t,FALSE,
